"대전광역시","협회 및 단체, 수리 및 기타 개인 서비스업",33090,20265,9300,2334,1191,17978,11525,4812,1409,232,15112,8740,4488,925,959
"대전광역시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",2707,1322,284,46,1055,90,34,22,4,30,2617,1288,262,42,1025
"대전광역시","국제 및 외국기관",29,21,8,,,22,14,8,,,7,7,,,
"울산광역시","계",544141,434842,66285,30199,12815,350844,288362,39838,20299,2345,193297,146480,26447,9900,10470
"울산광역시","농업, 임업 및 어업",10709,675,7083,216,2735,5890,505,4949,167,269,4819,170,2134,49,2466
"울산광역시","광업",478,446,18,14,,415,383,18,14,,63,63,,,
"울산광역시","제조업",197421,187476,4539,4394,1012,170098,162754,3381,3778,185,27323,24722,1158,616,827
"울산광역시","전기, 가스, 증기 및 수도사업",4042,3991,25,26,,3507,3467,14,26,,535,524,11,,
"울산광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",1948,1768,92,77,11,1579,1428,87,64,,369,340,5,13,11
"울산광역시","건설업",33892,25596,5267,2721,308,30186,22656,5008,2442,80,3706,2940,259,279,228
"울산광역시","도매 및 소매업",55502,32957,14253,5428,2864,25387,14038,7315,3483,551,30115,18919,6938,1945,2313
"울산광역시","운수업",21769,13362,7113,1116,178,19249,11409,6780,1035,25,2520,1953,333,81,153
"울산광역시","숙박 및 음식점업",40075,22094,8659,6128,3194,12270,5490,3129,2864,787,27805,16604,5530,3264,2407
"울산광역시","출판, 영상, 방송통신 및 정보서비스업",5324,4705,358,234,27,3738,3288,241,203,6,1586,1417,117,31,21
